name,svg,lottie
Smile.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f600/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f600/lottie.json
Smile-with-big-eyes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f603/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f603/lottie.json
Grin.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f604/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f604/lottie.json
Grinning.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f601/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f601/lottie.json
Laughing.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f606/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f606/lottie.json
Grin-sweat.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f605/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f605/lottie.json
Joy.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f602/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f602/lottie.json
Rofl.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f923/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f923/lottie.json
Loudly-crying.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62d/lottie.json
Wink.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f609/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f609/lottie.json
Kissing.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f617/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f617/lottie.json
Kissing-smiling-eyes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f619/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f619/lottie.json
Kissing-closed-eyes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61a/lottie.json
Kissing-heart.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f618/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f618/lottie.json
Heart-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f970/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f970/lottie.json
Heart-eyes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60d/lottie.json
Star-struck.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f929/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f929/lottie.json
Partying-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f973/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f973/lottie.json
Melting.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae0/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae0/lottie.json
Upside-down-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f643/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f643/lottie.json
Slightly-happy.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f642/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f642/lottie.json
Happy-cry.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f972/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f972/lottie.json
Holding-back-tears.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f979/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f979/lottie.json
Blush.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60a/lottie.json
Warm-smile.json,https://fonts.gstatic.com/s/e/notoemoji/latest/263a_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/263a_fe0f/lottie.json
Relieved.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60c/lottie.json
Smirk.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60f/lottie.json
Sleep.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f634/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f634/lottie.json
Sleepy.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62a/lottie.json
Drool.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f924/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f924/lottie.json
Yum.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60b/lottie.json
Stuck-out-tongue.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61b/lottie.json
Squinting-tongue.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61d/lottie.json
Winky-tongue.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61c/lottie.json
Zany-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92a/lottie.json
Woozy.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f974/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f974/lottie.json
Pensive.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f614/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f614/lottie.json
Pleading.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f97a/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f97a/lottie.json
Grimacing.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62c/lottie.json
Expressionless.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f611/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f611/lottie.json
Neutral-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f610/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f610/lottie.json
Mouth-none.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f636/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f636/lottie.json
Face-in-clouds.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f636_200d_1f32b_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f636_200d_1f32b_fe0f/lottie.json
Dotted-line-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae5/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae5/lottie.json
Zipper-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f910/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f910/lottie.json
Salute.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae1/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae1/lottie.json
Thinking-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f914/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f914/lottie.json
Shushing-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92b/lottie.json
Hand-over-mouth.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae2/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae2/lottie.json
Smiling-eyes-with-hand-over-mouth.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92d/lottie.json
Yawn.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f971/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f971/lottie.json
Hug-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f917/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f917/lottie.json
Peeking.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae3/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae3/lottie.json
Screaming.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f631/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f631/lottie.json
Raised-eyebrow.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f928/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f928/lottie.json
Monocle.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9d0/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f9d0/lottie.json
Unamused.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f612/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f612/lottie.json
Rolling-eyes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f644/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f644/lottie.json
Exhale.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62e_200d_1f4a8/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62e_200d_1f4a8/lottie.json
Triumph.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f624/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f624/lottie.json
Angry.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f620/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f620/lottie.json
Rage.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f621/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f621/lottie.json
Cursing.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92c/lottie.json
Sad.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61e/lottie.json
Sweat.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f613/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f613/lottie.json
Worried.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f61f/lottie.json
Concerned.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f625/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f625/lottie.json
Cry.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f622/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f622/lottie.json
Big-frown.json,https://fonts.gstatic.com/s/e/notoemoji/latest/2639_fe0f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/2639_fe0f/lottie.json
Frown.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f641/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f641/lottie.json
Diagonal-mouth.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae4/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae4/lottie.json
Slightly-frowning.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f615/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f615/lottie.json
Anxious-with-sweat.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f630/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f630/lottie.json
Scared.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f628/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f628/lottie.json
Anguished.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f627/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f627/lottie.json
Gasp.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f626/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f626/lottie.json
Mouth-open.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62e/lottie.json
Surprised.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62f/lottie.json
Astonished.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f632/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f632/lottie.json
Flushed.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f633/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f633/lottie.json
Mind-blown.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92f/lottie.json
Scrunched-mouth.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f616/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f616/lottie.json
Scrunched-eyes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f623/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f623/lottie.json
Weary.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f629/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f629/lottie.json
Distraught.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f62b/lottie.json
X-eyes.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f635/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f635/lottie.json
Dizzy-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f635_200d_1f4ab/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f635_200d_1f4ab/lottie.json
Shaking-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae8/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1fae8/lottie.json
Cold-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f976/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f976/lottie.json
Hot-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f975/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f975/lottie.json
Sick.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f922/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f922/lottie.json
Vomit.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f92e/lottie.json
Sneeze.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f927/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f927/lottie.json
Thermometer-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f912/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f912/lottie.json
Bandage-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f915/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f915/lottie.json
Mask.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f637/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f637/lottie.json
Liar.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f925/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f925/lottie.json
Halo.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f607/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f607/lottie.json
Cowboy.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f920/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f920/lottie.json
Money-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f911/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f911/lottie.json
Nerd-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f913/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f913/lottie.json
Sunglasses-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f60e/lottie.json
Disguise.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f978/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f978/lottie.json
Clown.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f921/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f921/lottie.json
Imp-smile.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f608/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f608/lottie.json
Imp-frown.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47f/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47f/lottie.json
Ghost.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47b/lottie.json
Jack-o-lantern.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f383/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f383/lottie.json
Poop.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a9/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4a9/lottie.json
Robot.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f916/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f916/lottie.json
Alien.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47d/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f47d/lottie.json
Moon-face-first-quarter.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31b/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31b/lottie.json
Moon-face-last-quarter.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31c/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31c/lottie.json
Sun-with-face.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31e/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f31e/lottie.json
Fire.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f525/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f525/lottie.json
100.json,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4af/emoji.svg,https://fonts.gstatic.com/s/e/notoemoji/latest/1f4af/lottie.json
